iters,fevals,fitness
839,13025,1205.0
840,13035,1205.0
841,13045,1205.0
842,13055,1205.0
843,13065,1205.0
844,13074,1205.0
845,13084,1206.0
846,13094,1204.0
847,13104,1204.0
848,13114,1204.0
849,13124,1204.0
850,13134,1204.0
851,13143,1204.0
852,13153,1205.0
853,13162,1204.0
854,13172,1204.0
855,13181,1204.0
856,13190,1204.0
857,13200,1204.0
858,13210,1204.0
859,13220,1204.0
860,13230,1205.0
861,13240,1205.0
862,13249,1205.0
863,13259,1206.0
864,13269,1206.0
865,13279,1206.0
866,13288,1206.0
867,13298,1206.0
868,13308,1206.0
869,13318,1206.0
870,13327,1206.0
871,13337,1206.0
872,13347,1206.0
873,13357,1206.0
874,13367,1207.0
875,13376,1207.0
876,13386,1207.0
877,13396,1207.0
878,13406,1207.0
879,13416,1208.0
880,13425,1208.0
881,13435,1207.0
882,13445,1207.0
883,13455,1206.0
884,13465,1206.0
885,13475,1206.0
886,13485,1206.0
887,13495,1204.0
888,13505,1205.0
889,13515,1205.0
890,13524,1205.0
891,13534,1205.0
892,13544,1207.0
893,13554,1207.0
894,13564,1207.0
895,13574,1207.0
896,13582,1207.0
897,13592,1207.0
898,13602,1207.0
899,13612,1207.0
900,13622,1207.0
901,13632,1207.0
902,13642,1207.0
903,13652,1207.0
904,13661,1207.0
905,13671,1207.0
906,13681,1207.0
907,13691,1207.0
908,13700,1206.0
909,13710,1205.0
910,13720,1207.0
911,13729,1207.0
912,13739,1207.0
913,13749,1207.0
914,13759,1207.0
915,13769,1207.0
916,13778,1207.0
917,13788,1207.0
918,13797,1207.0
919,13807,1207.0
920,13817,1207.0
921,13827,1207.0
922,13836,1207.0
923,13845,1207.0
924,13854,1207.0
925,13863,1209.0
926,13873,1209.0
927,13883,1207.0
928,13893,1207.0
929,13902,1207.0
930,13912,1207.0
931,13922,1207.0
932,13931,1207.0
933,13941,1207.0
934,13949,1208.0
935,13959,1207.0
936,13969,1208.0
937,13979,1208.0
938,13988,1208.0
939,13998,1207.0
940,14008,1207.0
941,14018,1208.0
942,14028,1207.0
943,14038,1207.0
944,14048,1208.0
945,14058,1208.0
946,14068,1208.0
947,14078,1208.0
948,14088,1208.0
949,14098,1208.0
950,14106,1208.0
951,14115,1211.0
952,14125,1211.0
953,14135,1211.0
954,14145,1211.0
955,14155,1209.0
956,14165,1209.0
957,14175,1209.0
958,14185,1208.0
959,14195,1208.0
960,14205,1208.0
961,14214,1208.0
962,14224,1208.0
963,14234,1208.0
964,14244,1208.0
965,14254,1208.0
966,14263,1210.0
967,14273,1210.0
968,14282,1208.0
969,14292,1211.0
970,14302,1208.0
971,14312,1208.0
972,14322,1208.0
973,14331,1208.0
974,14340,1208.0
975,14350,1208.0
976,14360,1208.0
977,14368,1208.0
978,14378,1208.0
979,14388,1208.0
980,14397,1208.0
981,14407,1208.0
982,14417,1208.0
983,14427,1208.0
984,14437,1208.0
985,14447,1208.0
986,14457,1208.0
987,14467,1210.0
988,14477,1210.0
989,14487,1210.0
990,14496,1210.0
991,14506,1207.0
992,14515,1207.0
993,14525,1207.0
994,14535,1207.0
995,14545,1207.0
996,14555,1208.0
997,14565,1208.0
998,14574,1208.0
999,14584,1208.0
1000,14594,1208.0
1001,14604,1207.0
1002,14613,1207.0
1003,14623,1208.0
1004,14633,1207.0
1005,14642,1206.0
1006,14652,1206.0
1007,14661,1206.0
1008,14670,1206.0
1009,14679,1206.0
1010,14689,1206.0
1011,14699,1206.0
1012,14709,1206.0
1013,14718,1206.0
1014,14728,1206.0
1015,14738,1206.0
1016,14748,1206.0
1017,14758,1206.0
1018,14768,1206.0
1019,14778,1206.0
1020,14787,1206.0
1021,14796,1206.0
1022,14806,1206.0
1023,14816,1203.0
1024,14826,1204.0
1025,14835,1204.0
1026,14844,1204.0
1027,14854,1204.0
1028,14864,1204.0
1029,14873,1203.0
1030,14883,1203.0
1031,14892,1204.0
1032,14902,1205.0
1033,14912,1205.0
1034,14921,1205.0
1035,14930,1204.0
1036,14940,1204.0
1037,14950,1204.0
1038,14960,1204.0
1039,14970,1204.0
1040,14980,1204.0
1041,14989,1204.0
1042,14999,1204.0
1043,15009,1203.0
1044,15019,1203.0
1045,15029,1203.0
1046,15038,1202.0
1047,15047,1202.0
1048,15057,1204.0
1049,15067,1204.0
1050,15077,1204.0
1051,15087,1204.0
1052,15097,1204.0
1053,15107,1204.0
1054,15117,1204.0
1055,15127,1204.0
1056,15137,1204.0
1057,15147,1204.0
1058,15157,1204.0
1059,15167,1204.0
1060,15177,1204.0
1061,15187,1204.0
1062,15197,1204.0
1063,15207,1204.0
1064,15217,1204.0
1065,15226,1204.0
1066,15236,1204.0
1067,15245,1204.0
1068,15255,1204.0
1069,15265,1205.0
1070,15275,1203.0
1071,15285,1203.0
1072,15294,1204.0
1073,15304,1203.0
1074,15313,1203.0
1075,15323,1203.0
1076,15332,1204.0
1077,15342,1204.0
1078,15352,1203.0
1079,15362,1204.0
1080,15371,1204.0
1081,15381,1204.0
1082,15390,1204.0
1083,15400,1204.0
1084,15410,1204.0
1085,15420,1203.0
1086,15429,1203.0
1087,15439,1203.0
1088,15449,1203.0
1089,15459,1204.0
1090,15469,1204.0
1091,15479,1204.0
1092,15489,1206.0
1093,15499,1204.0
1094,15508,1204.0
1095,15517,1205.0
1096,15527,1204.0
1097,15537,1204.0
1098,15546,1204.0
1099,15556,1204.0
1100,15566,1205.0
1101,15576,1205.0
1102,15586,1205.0
1103,15596,1205.0
1104,15606,1205.0
1105,15616,1205.0
1106,15626,1205.0
1107,15635,1204.0
1108,15645,1204.0
1109,15655,1205.0
1110,15664,1204.0
1111,15674,1204.0
1112,15684,1204.0
1113,15694,1207.0
1114,15703,1207.0
1115,15713,1207.0
1116,15723,1206.0
1117,15733,1206.0
1118,15743,1206.0
1119,15753,1206.0
1120,15763,1206.0
1121,15773,1206.0
1122,15783,1206.0
1123,15792,1206.0
1124,15802,1206.0
1125,15812,1204.0
1126,15822,1204.0
1127,15832,1206.0
1128,15842,1206.0
1129,15852,1204.0
1130,15862,1204.0
1131,15871,1204.0
1132,15880,1204.0
1133,15889,1204.0
1134,15899,1204.0
1135,15909,1204.0
1136,15918,1204.0
1137,15928,1205.0
1138,15938,1205.0
1139,15948,1205.0
1140,15958,1205.0
1141,15968,1205.0
1142,15978,1205.0
1143,15987,1206.0
1144,15997,1206.0
1145,16007,1205.0
1146,16017,1206.0
1147,16026,1205.0
1148,16035,1205.0
1149,16045,1205.0
1150,16055,1206.0
1151,16065,1206.0
1152,16075,1206.0
1153,16085,1206.0
1154,16095,1206.0
1155,16105,1206.0
1156,16115,1205.0
1157,16125,1205.0
1158,16135,1205.0
1159,16145,1205.0
1160,16155,1205.0
1161,16163,1205.0
1162,16173,1206.0
1163,16182,1206.0
1164,16192,1206.0
1165,16202,1206.0
1166,16212,1205.0
1167,16222,1205.0
1168,16232,1205.0
1169,16242,1205.0
1170,16252,1205.0
1171,16262,1203.0
1172,16272,1204.0
1173,16282,1204.0
1174,16292,1202.0
1175,16302,1203.0
1176,16312,1203.0
1177,16322,1203.0
1178,16332,1202.0
1179,16341,1205.0
1180,16350,1205.0
1181,16360,1205.0
1182,16369,1204.0
1183,16379,1204.0
1184,16389,1204.0
1185,16398,1204.0
1186,16408,1204.0
1187,16418,1204.0
1188,16428,1204.0
1189,16438,1204.0
1190,16448,1204.0
1191,16458,1205.0
1192,16468,1204.0
1193,16478,1205.0
1194,16488,1204.0
1195,16498,1204.0
1196,16508,1204.0
1197,16517,1204.0
1198,16527,1204.0
1199,16537,1204.0
1200,16547,1204.0
1201,16557,1206.0
1202,16567,1206.0
1203,16577,1206.0
1204,16586,1206.0
1205,16596,1206.0
1206,16606,1206.0
1207,16615,1204.0
1208,16624,1204.0
1209,16634,1204.0
1210,16643,1204.0
1211,16653,1204.0
1212,16663,1204.0
1213,16672,1204.0
1214,16682,1204.0
1215,16692,1204.0
1216,16702,1204.0
1217,16712,1204.0
1218,16722,1204.0
1219,16732,1204.0
1220,16742,1204.0
1221,16752,1204.0
1222,16762,1204.0
1223,16771,1204.0
1224,16780,1201.0
1225,16790,1201.0
1226,16800,1201.0
1227,16810,1201.0
1228,16820,1202.0
1229,16830,1202.0
1230,16840,1201.0
1231,16850,1203.0
1232,16860,1203.0
1233,16870,1201.0
1234,16880,1201.0
1235,16890,1204.0
1236,16900,1201.0
1237,16909,1201.0
1238,16919,1201.0
1239,16929,1201.0
1240,16939,1202.0
1241,16949,1202.0
1242,16959,1202.0
1243,16968,1202.0
1244,16978,1202.0
1245,16988,1202.0
1246,16998,1202.0
1247,17008,1202.0
1248,17017,1202.0
1249,17027,1202.0
1250,17037,1202.0
1251,17047,1202.0
1252,17057,1201.0
1253,17067,1201.0
1254,17077,1202.0
1255,17087,1202.0
1256,17097,1203.0
1257,17106,1204.0
1258,17116,1204.0
1259,17125,1202.0
1260,17135,1202.0
1261,17145,1202.0
1262,17155,1202.0
1263,17164,1202.0
1264,17174,1202.0
1265,17184,1202.0
1266,17194,1202.0
1267,17204,1202.0
1268,17213,1203.0
1269,17222,1203.0
1270,17231,1203.0
1271,17241,1203.0
1272,17250,1203.0
1273,17260,1204.0
1274,17270,1204.0
1275,17280,1204.0
1276,17290,1200.0
1277,17300,1200.0
1278,17310,1200.0
1279,17320,1200.0
1280,17330,1201.0
1281,17340,1200.0
1282,17350,1200.0
1283,17360,1199.0
1284,17370,1199.0
1285,17379,1199.0
1286,17389,1199.0
1287,17399,1199.0
1288,17409,1200.0
1289,17419,1200.0
1290,17429,1200.0
1291,17438,1200.0
1292,17448,1199.0
1293,17458,1201.0
1294,17467,1201.0
1295,17477,1201.0
1296,17486,1201.0
1297,17494,1201.0
1298,17504,1201.0
1299,17514,1199.0
1300,17524,1199.0
1301,17534,1199.0
1302,17544,1199.0
1303,17554,1201.0
1304,17564,1201.0
1305,17574,1201.0
1306,17584,1201.0
1307,17594,1201.0
1308,17603,1201.0
1309,17613,1201.0
1310,17623,1201.0
1311,17633,1201.0
1312,17643,1201.0
1313,17653,1201.0
1314,17663,1201.0
1315,17673,1201.0
1316,17682,1200.0
1317,17692,1200.0
1318,17702,1200.0
1319,17711,1200.0
1320,17721,1197.0
1321,17731,1197.0
1322,17741,1200.0
1323,17751,1200.0
1324,17761,1198.0
1325,17771,1198.0
1326,17780,1198.0
1327,17790,1198.0
1328,17800,1200.0
1329,17810,1200.0
1330,17819,1200.0
1331,17829,1198.0
1332,17839,1198.0
1333,17849,1198.0
1334,17859,1198.0
1335,17869,1202.0
1336,17879,1198.0
1337,17888,1198.0
1338,17898,1200.0
1339,17908,1200.0
1340,17918,1199.0
1341,17927,1198.0
1342,17937,1198.0
1343,17947,1198.0
1344,17957,1202.0
1345,17967,1202.0
1346,17977,1203.0
1347,17986,1203.0
1348,17996,1203.0
1349,18006,1203.0
1350,18016,1203.0
1351,18025,1203.0
1352,18035,1203.0
1353,18044,1203.0
1354,18054,1203.0
1355,18064,1203.0
1356,18074,1203.0
1357,18084,1203.0
1358,18094,1203.0
