iters,fevals,fitness
615,870,1223.0
616,871,1223.0
617,872,1223.0
618,873,1223.0
619,874,1223.0
620,875,1223.0
621,876,1223.0
622,877,1223.0
623,878,1223.0
624,879,1223.0
625,880,1223.0
626,881,1223.0
627,882,1223.0
628,883,1223.0
629,884,1223.0
630,885,1223.0
631,886,1223.0
632,887,1223.0
633,888,1223.0
634,889,1223.0
635,890,1223.0
636,891,1223.0
637,892,1223.0
638,893,1223.0
639,894,1223.0
640,895,1223.0
641,896,1223.0
642,897,1223.0
643,898,1223.0
644,899,1223.0
645,900,1223.0
646,901,1223.0
647,902,1223.0
648,903,1223.0
649,904,1223.0
650,905,1223.0
651,906,1223.0
652,907,1223.0
653,908,1223.0
654,909,1223.0
655,910,1223.0
656,911,1223.0
657,912,1223.0
658,913,1223.0
659,914,1223.0
660,915,1223.0
661,916,1223.0
662,917,1223.0
663,918,1223.0
664,919,1223.0
665,920,1223.0
666,921,1223.0
667,922,1223.0
668,923,1223.0
669,924,1223.0
670,925,1223.0
671,926,1223.0
672,927,1223.0
673,928,1223.0
674,929,1223.0
675,930,1223.0
676,931,1223.0
677,932,1223.0
678,933,1223.0
679,934,1223.0
680,935,1223.0
681,936,1223.0
682,937,1223.0
683,938,1223.0
684,939,1223.0
685,940,1223.0
686,941,1223.0
687,942,1223.0
688,943,1223.0
689,944,1223.0
690,945,1223.0
691,946,1223.0
692,947,1223.0
693,948,1223.0
694,949,1223.0
695,950,1223.0
696,951,1223.0
697,952,1224.0
698,953,1224.0
699,954,1224.0
700,955,1224.0
701,956,1224.0
702,957,1224.0
703,958,1224.0
704,959,1224.0
705,960,1224.0
706,961,1224.0
707,962,1224.0
708,963,1224.0
709,964,1224.0
710,965,1224.0
711,966,1224.0
712,967,1224.0
713,968,1224.0
714,969,1224.0
715,970,1224.0
716,971,1224.0
717,972,1224.0
718,973,1224.0
719,974,1224.0
720,975,1224.0
721,976,1224.0
722,977,1224.0
723,978,1224.0
724,979,1224.0
725,980,1224.0
726,981,1224.0
727,982,1224.0
728,983,1224.0
729,984,1224.0
730,985,1224.0
731,986,1224.0
732,987,1224.0
733,988,1224.0
734,989,1224.0
735,990,1224.0
736,991,1224.0
737,992,1224.0
738,993,1224.0
739,994,1224.0
740,995,1224.0
741,996,1224.0
742,997,1224.0
743,998,1224.0
744,999,1224.0
745,1000,1224.0
746,1001,1224.0
747,1002,1224.0
748,1003,1224.0
749,1004,1224.0
750,1005,1224.0
751,1006,1224.0
752,1007,1224.0
753,1008,1224.0
754,1009,1224.0
755,1010,1224.0
756,1011,1224.0
757,1012,1224.0
758,1013,1224.0
759,1014,1224.0
760,1015,1224.0
761,1016,1224.0
762,1017,1224.0
763,1018,1224.0
764,1019,1224.0
765,1020,1224.0
766,1021,1224.0
767,1022,1224.0
768,1023,1224.0
769,1024,1224.0
770,1025,1224.0
771,1026,1224.0
772,1027,1224.0
773,1028,1224.0
774,1029,1224.0
775,1030,1224.0
776,1031,1224.0
777,1032,1224.0
778,1033,1224.0
779,1034,1224.0
780,1035,1224.0
781,1036,1224.0
782,1037,1224.0
783,1038,1224.0
784,1039,1224.0
785,1040,1224.0
786,1041,1224.0
787,1042,1224.0
788,1043,1224.0
789,1044,1224.0
790,1045,1224.0
791,1046,1224.0
792,1047,1224.0
793,1048,1224.0
794,1049,1224.0
795,1050,1224.0
796,1051,1224.0
797,1052,1224.0
798,1053,1224.0
799,1054,1224.0
800,1055,1224.0
801,1056,1224.0
802,1057,1224.0
803,1058,1224.0
804,1059,1224.0
805,1060,1224.0
806,1061,1224.0
807,1062,1224.0
808,1063,1224.0
809,1064,1224.0
810,1065,1224.0
811,1066,1224.0
812,1067,1224.0
813,1068,1224.0
814,1069,1224.0
815,1070,1224.0
816,1071,1224.0
817,1072,1224.0
818,1073,1224.0
819,1074,1224.0
820,1075,1224.0
821,1076,1224.0
822,1077,1224.0
823,1078,1224.0
824,1079,1224.0
825,1080,1224.0
826,1081,1224.0
827,1082,1224.0
828,1083,1224.0
829,1084,1224.0
830,1085,1224.0
831,1086,1224.0
832,1087,1224.0
833,1088,1224.0
834,1089,1224.0
835,1090,1224.0
836,1091,1224.0
837,1092,1224.0
838,1093,1224.0
839,1094,1224.0
840,1095,1224.0
841,1096,1224.0
842,1097,1224.0
843,1098,1224.0
844,1099,1224.0
845,1100,1224.0
846,1101,1224.0
847,1102,1224.0
848,1103,1224.0
849,1104,1224.0
850,1105,1224.0
851,1106,1224.0
852,1107,1224.0
853,1108,1224.0
854,1109,1224.0
855,1110,1224.0
856,1111,1224.0
857,1112,1224.0
858,1113,1224.0
859,1114,1224.0
860,1115,1224.0
861,1116,1224.0
862,1117,1224.0
863,1118,1224.0
864,1119,1224.0
865,1120,1224.0
866,1121,1224.0
867,1122,1224.0
868,1123,1224.0
869,1124,1224.0
870,1125,1224.0
871,1126,1224.0
872,1127,1224.0
873,1128,1224.0
874,1129,1224.0
875,1130,1224.0
876,1131,1224.0
877,1132,1224.0
878,1133,1224.0
879,1134,1224.0
880,1135,1224.0
881,1136,1224.0
882,1137,1224.0
883,1138,1224.0
884,1139,1224.0
885,1140,1224.0
886,1141,1224.0
887,1142,1224.0
888,1143,1224.0
889,1144,1224.0
890,1145,1224.0
891,1146,1224.0
892,1147,1224.0
893,1148,1224.0
894,1149,1224.0
895,1150,1224.0
896,1151,1224.0
897,1152,1224.0
898,1153,1224.0
899,1154,1224.0
900,1155,1224.0
901,1156,1224.0
902,1157,1224.0
903,1158,1224.0
904,1159,1224.0
905,1160,1224.0
906,1161,1224.0
907,1162,1224.0
908,1163,1224.0
909,1164,1224.0
910,1165,1224.0
911,1166,1224.0
912,1167,1224.0
913,1168,1224.0
914,1169,1224.0
915,1170,1224.0
916,1171,1224.0
917,1172,1224.0
918,1173,1224.0
919,1174,1224.0
920,1175,1224.0
921,1176,1224.0
922,1177,1224.0
923,1178,1224.0
924,1179,1224.0
925,1180,1224.0
926,1181,1224.0
927,1182,1224.0
928,1183,1224.0
929,1184,1224.0
930,1185,1224.0
931,1186,1224.0
932,1187,1224.0
933,1188,1224.0
934,1189,1224.0
935,1190,1224.0
936,1191,1224.0
937,1192,1224.0
938,1193,1224.0
939,1194,1224.0
940,1195,1224.0
941,1196,1224.0
942,1197,1224.0
943,1198,1224.0
944,1199,1224.0
945,1200,1224.0
946,1201,1224.0
947,1202,1224.0
948,1203,1224.0
949,1204,1224.0
950,1205,1224.0
951,1206,1224.0
952,1207,1224.0
953,1208,1224.0
954,1209,1224.0
955,1210,1224.0
956,1211,1224.0
957,1212,1224.0
958,1213,1224.0
959,1214,1224.0
960,1215,1224.0
961,1216,1224.0
962,1217,1224.0
963,1218,1224.0
964,1219,1224.0
965,1220,1224.0
966,1221,1224.0
967,1222,1224.0
968,1223,1224.0
969,1224,1224.0
970,1225,1224.0
971,1226,1224.0
972,1227,1224.0
973,1228,1224.0
974,1229,1224.0
975,1230,1224.0
976,1231,1224.0
977,1232,1224.0
978,1233,1224.0
979,1234,1224.0
980,1235,1224.0
981,1236,1224.0
982,1237,1224.0
983,1238,1224.0
984,1239,1224.0
985,1240,1224.0
986,1241,1224.0
987,1242,1224.0
988,1243,1224.0
989,1244,1224.0
990,1245,1224.0
991,1246,1224.0
992,1247,1224.0
993,1248,1224.0
994,1249,1224.0
995,1250,1224.0
996,1251,1224.0
997,1252,1224.0
998,1253,1224.0
999,1254,1224.0
1000,1255,1224.0
1001,1256,1224.0
1002,1257,1224.0
1003,1258,1224.0
1004,1259,1224.0
1005,1260,1224.0
1006,1261,1224.0
1007,1262,1224.0
1008,1263,1224.0
1009,1264,1224.0
1010,1265,1224.0
1011,1266,1224.0
1012,1267,1224.0
1013,1268,1224.0
1014,1269,1224.0
1015,1270,1224.0
1016,1271,1224.0
1017,1272,1224.0
1018,1273,1224.0
1019,1274,1224.0
1020,1275,1224.0
1021,1276,1224.0
1022,1277,1224.0
1023,1278,1224.0
1024,1279,1224.0
1025,1280,1224.0
1026,1281,1224.0
1027,1282,1224.0
1028,1283,1224.0
1029,1284,1224.0
1030,1285,1224.0
1031,1286,1224.0
1032,1287,1224.0
1033,1288,1224.0
1034,1289,1224.0
1035,1290,1224.0
1036,1291,1224.0
1037,1292,1224.0
1038,1293,1224.0
1039,1294,1224.0
1040,1295,1224.0
1041,1296,1224.0
1042,1297,1224.0
1043,1298,1224.0
1044,1299,1224.0
1045,1300,1224.0
1046,1301,1224.0
1047,1302,1224.0
1048,1303,1224.0
1049,1304,1224.0
1050,1305,1224.0
1051,1306,1224.0
1052,1307,1224.0
1053,1308,1224.0
1054,1309,1224.0
1055,1310,1224.0
1056,1311,1224.0
1057,1312,1224.0
1058,1313,1224.0
1059,1314,1224.0
1060,1315,1224.0
1061,1316,1224.0
1062,1317,1224.0
1063,1318,1224.0
1064,1319,1224.0
1065,1320,1224.0
1066,1321,1224.0
1067,1322,1224.0
1068,1323,1224.0
1069,1324,1224.0
1070,1325,1224.0
1071,1326,1224.0
1072,1327,1224.0
1073,1328,1224.0
1074,1329,1224.0
1075,1330,1224.0
1076,1331,1224.0
1077,1332,1224.0
1078,1333,1224.0
1079,1334,1224.0
1080,1335,1224.0
1081,1336,1224.0
1082,1337,1224.0
1083,1338,1224.0
1084,1339,1224.0
1085,1340,1224.0
1086,1341,1224.0
1087,1342,1224.0
1088,1343,1224.0
1089,1344,1224.0
1090,1345,1224.0
1091,1346,1224.0
1092,1347,1224.0
1093,1348,1224.0
1094,1349,1224.0
1095,1350,1224.0
1096,1351,1224.0
1097,1352,1224.0
1098,1353,1224.0
1099,1354,1224.0
1100,1355,1224.0
1101,1356,1224.0
1102,1357,1224.0
1103,1358,1224.0
1104,1359,1224.0
1105,1360,1224.0
1106,1361,1224.0
1107,1362,1224.0
1108,1363,1224.0
1109,1364,1224.0
1110,1365,1224.0
1111,1366,1224.0
1112,1367,1224.0
1113,1368,1224.0
1114,1369,1224.0
1115,1370,1224.0
1116,1371,1224.0
1117,1372,1224.0
1118,1373,1224.0
1119,1374,1224.0
1120,1375,1224.0
1121,1376,1224.0
1122,1377,1224.0
1123,1378,1224.0
1124,1379,1224.0
1125,1380,1224.0
1126,1381,1224.0
1127,1382,1224.0
1128,1383,1224.0
1129,1384,1224.0
1130,1385,1224.0
1131,1386,1224.0
1132,1387,1224.0
1133,1388,1224.0
1134,1389,1224.0
1135,1390,1224.0
1136,1391,1224.0
1137,1392,1224.0
1138,1393,1224.0
1139,1394,1224.0
1140,1395,1224.0
1141,1396,1224.0
1142,1397,1224.0
1143,1398,1224.0
1144,1399,1224.0
1145,1400,1224.0
1146,1401,1224.0
1147,1402,1224.0
1148,1403,1224.0
1149,1404,1224.0
1150,1405,1224.0
1151,1406,1224.0
1152,1407,1224.0
1153,1408,1224.0
1154,1409,1224.0
1155,1410,1224.0
1156,1411,1224.0
1157,1412,1224.0
1158,1413,1224.0
1159,1414,1224.0
1160,1415,1224.0
1161,1416,1224.0
1162,1417,1224.0
1163,1418,1224.0
1164,1419,1224.0
1165,1420,1224.0
1166,1421,1224.0
1167,1422,1224.0
1168,1423,1224.0
1169,1424,1224.0
1170,1425,1224.0
1171,1426,1224.0
1172,1427,1224.0
1173,1428,1224.0
1174,1429,1224.0
1175,1430,1224.0
1176,1431,1224.0
1177,1432,1224.0
1178,1433,1224.0
1179,1434,1224.0
1180,1435,1224.0
1181,1436,1224.0
1182,1437,1224.0
1183,1438,1224.0
1184,1439,1224.0
1185,1440,1224.0
1186,1441,1224.0
1187,1442,1224.0
1188,1443,1224.0
1189,1444,1224.0
1190,1445,1224.0
1191,1446,1224.0
1192,1447,1224.0
1193,1448,1224.0
1194,1449,1224.0
1195,1450,1224.0
1196,1451,1224.0
1197,1452,1224.0
1198,1453,1224.0
1199,1454,1224.0
1200,1455,1224.0
1201,1456,1224.0
1202,1457,1224.0
1203,1458,1224.0
1204,1459,1224.0
1205,1460,1224.0
1206,1461,1224.0
1207,1462,1224.0
1208,1463,1224.0
1209,1464,1224.0
1210,1465,1224.0
1211,1466,1224.0
1212,1467,1224.0
1213,1468,1224.0
1214,1469,1224.0
1215,1470,1224.0
1216,1471,1224.0
1217,1472,1224.0
1218,1473,1224.0
1219,1474,1224.0
1220,1475,1224.0
1221,1476,1224.0
1222,1477,1224.0
1223,1478,1224.0
1224,1479,1224.0
1225,1480,1224.0
1226,1481,1224.0
1227,1482,1224.0
1228,1483,1224.0
1229,1484,1224.0
1230,1485,1224.0
1231,1486,1224.0
1232,1487,1224.0
1233,1488,1224.0
1234,1489,1224.0
1235,1490,1224.0
1236,1491,1224.0
1237,1492,1224.0
1238,1493,1224.0
1239,1494,1224.0
1240,1495,1224.0
1241,1496,1224.0
1242,1497,1224.0
1243,1498,1224.0
1244,1499,1224.0
1245,1500,1224.0
1246,1501,1224.0
1247,1502,1224.0
1248,1503,1224.0
1249,1504,1224.0
1250,1505,1224.0
1251,1506,1224.0
1252,1507,1224.0
1253,1508,1224.0
1254,1509,1224.0
1255,1510,1224.0
1256,1511,1224.0
1257,1512,1224.0
1258,1513,1224.0
1259,1514,1224.0
1260,1515,1224.0
1261,1516,1224.0
1262,1517,1224.0
1263,1518,1224.0
1264,1519,1224.0
1265,1520,1224.0
1266,1521,1224.0
1267,1522,1224.0
1268,1523,1224.0
1269,1524,1224.0
1270,1525,1224.0
1271,1526,1224.0
1272,1527,1224.0
1273,1528,1224.0
1274,1529,1224.0
1275,1530,1224.0
1276,1531,1224.0
1277,1532,1224.0
1278,1533,1224.0
1279,1534,1224.0
1280,1535,1224.0
1281,1536,1224.0
1282,1537,1224.0
1283,1538,1224.0
1284,1539,1224.0
1285,1540,1224.0
1286,1541,1224.0
1287,1542,1224.0
1288,1543,1224.0
1289,1544,1224.0
1290,1545,1224.0
1291,1546,1224.0
1292,1547,1224.0
1293,1548,1224.0
1294,1549,1224.0
1295,1550,1224.0
1296,1551,1224.0
1297,1552,1224.0
1298,1553,1224.0
1299,1554,1224.0
1300,1555,1224.0
1301,1556,1224.0
1302,1557,1224.0
1303,1558,1224.0
1304,1559,1224.0
1305,1560,1224.0
1306,1561,1224.0
1307,1562,1224.0
1308,1563,1224.0
1309,1564,1224.0
1310,1565,1224.0
1311,1566,1224.0
1312,1567,1224.0
1313,1568,1224.0
1314,1569,1224.0
1315,1570,1224.0
1316,1571,1224.0
1317,1572,1224.0
1318,1573,1224.0
1319,1574,1224.0
1320,1575,1224.0
1321,1576,1224.0
1322,1577,1224.0
1323,1578,1224.0
1324,1579,1224.0
1325,1580,1224.0
1326,1581,1224.0
1327,1582,1224.0
1328,1583,1224.0
1329,1584,1224.0
1330,1585,1224.0
1331,1586,1224.0
1332,1587,1224.0
1333,1588,1224.0
1334,1589,1224.0
1335,1590,1224.0
1336,1591,1224.0
1337,1592,1224.0
1338,1593,1224.0
1339,1594,1224.0
1340,1595,1224.0
1341,1596,1224.0
1342,1597,1224.0
1343,1598,1224.0
1344,1599,1224.0
1345,1600,1224.0
1346,1601,1224.0
1347,1602,1224.0
1348,1603,1224.0
1349,1604,1224.0
1350,1605,1224.0
1351,1606,1224.0
1352,1607,1224.0
1353,1608,1224.0
1354,1609,1224.0
1355,1610,1224.0
1356,1611,1224.0
1357,1612,1224.0
1358,1613,1224.0
1359,1614,1224.0
1360,1615,1224.0
1361,1616,1224.0
1362,1617,1224.0
1363,1618,1224.0
1364,1619,1224.0
1365,1620,1224.0
1366,1621,1224.0
1367,1622,1224.0
1368,1623,1224.0
1369,1624,1224.0
1370,1625,1224.0
1371,1626,1224.0
1372,1627,1224.0
1373,1628,1224.0
1374,1629,1224.0
1375,1630,1224.0
1376,1631,1224.0
1377,1632,1224.0
1378,1633,1224.0
1379,1634,1224.0
1380,1635,1224.0
1381,1636,1224.0
1382,1637,1224.0
1383,1638,1224.0
1384,1639,1224.0
1385,1640,1224.0
1386,1641,1224.0
1387,1642,1224.0
1388,1643,1224.0
1389,1644,1224.0
1390,1645,1224.0
1391,1646,1224.0
1392,1647,1224.0
1393,1648,1224.0
1394,1649,1224.0
1395,1650,1224.0
1396,1651,1224.0
1397,1652,1224.0
1398,1653,1224.0
1399,1654,1224.0
1400,1655,1224.0
1401,1656,1224.0
1402,1657,1224.0
1403,1658,1224.0
1404,1659,1224.0
1405,1660,1224.0
1406,1661,1224.0
1407,1662,1224.0
1408,1663,1224.0
1409,1664,1224.0
1410,1665,1224.0
1411,1666,1224.0
1412,1667,1224.0
1413,1668,1224.0
1414,1669,1224.0
1415,1670,1224.0
1416,1671,1224.0
1417,1672,1224.0
1418,1673,1224.0
1419,1674,1224.0
1420,1675,1224.0
1421,1676,1224.0
1422,1677,1224.0
1423,1678,1224.0
1424,1679,1224.0
1425,1680,1224.0
1426,1681,1224.0
