iters,fevals,fitness
1014,153940,23.0
1015,154046,23.0
1016,154151,23.0
1017,154257,23.0
1018,154364,23.0
1019,154469,23.0
1020,154577,23.0
1021,154684,23.0
1022,154787,23.0
1023,154892,23.0
1024,154998,23.0
1025,155102,23.0
1026,155206,23.0
1027,155310,23.0
1028,155412,23.0
1029,155517,23.0
1030,155621,23.0
1031,155725,23.0
1032,155829,23.0
1033,155935,23.0
1034,156040,23.0
1035,156144,23.0
1036,156250,23.0
1037,156356,23.0
1038,156462,23.0
1039,156566,23.0
1040,156670,23.0
1041,156772,23.0
1042,156876,23.0
1043,156983,23.0
1044,157086,23.0
1045,157192,23.0
1046,157296,23.0
1047,157399,23.0
1048,157503,23.0
1049,157609,23.0
1050,157712,23.0
1051,157817,23.0
1052,157920,23.0
1053,158026,23.0
1054,158135,23.0
1055,158243,23.0
1056,158347,23.0
1057,158451,23.0
1058,158558,23.0
1059,158663,23.0
1060,158769,23.0
1061,158872,23.0
1062,158977,23.0
1063,159084,23.0
1064,159189,23.0
1065,159294,23.0
1066,159402,24.0
1067,159508,23.0
1068,159614,23.0
1069,159719,23.0
1070,159824,23.0
1071,159929,23.0
1072,160036,23.0
1073,160140,23.0
1074,160244,23.0
1075,160350,23.0
1076,160455,23.0
1077,160562,23.0
1078,160668,23.0
1079,160772,23.0
1080,160877,23.0
1081,160983,23.0
1082,161088,23.0
1083,161193,23.0
1084,161298,23.0
1085,161402,23.0
1086,161507,23.0
1087,161616,23.0
1088,161719,23.0
1089,161822,23.0
1090,161926,23.0
1091,162032,23.0
1092,162136,23.0
1093,162242,23.0
1094,162345,23.0
1095,162448,23.0
1096,162554,23.0
1097,162659,23.0
1098,162765,23.0
1099,162870,23.0
1100,162976,23.0
1101,163080,23.0
1102,163185,23.0
1103,163290,23.0
1104,163397,23.0
1105,163502,23.0
1106,163606,23.0
1107,163713,23.0
1108,163817,23.0
1109,163924,24.0
1110,164032,24.0
1111,164135,24.0
1112,164241,24.0
1113,164348,23.0
1114,164453,23.0
1115,164557,23.0
1116,164662,23.0
1117,164768,23.0
1118,164872,23.0
1119,164976,23.0
1120,165079,23.0
1121,165183,23.0
1122,165288,23.0
1123,165392,23.0
1124,165498,24.0
1125,165601,24.0
1126,165705,24.0
1127,165811,24.0
1128,165918,24.0
1129,166023,24.0
1130,166127,24.0
1131,166230,24.0
1132,166336,24.0
1133,166442,24.0
1134,166547,24.0
1135,166655,24.0
1136,166761,24.0
1137,166866,24.0
1138,166970,24.0
1139,167073,24.0
1140,167178,24.0
1141,167284,24.0
1142,167388,24.0
1143,167493,24.0
1144,167599,24.0
1145,167704,24.0
1146,167808,24.0
1147,167916,24.0
1148,168021,24.0
1149,168129,24.0
1150,168235,24.0
1151,168340,24.0
1152,168446,24.0
1153,168553,24.0
1154,168657,24.0
1155,168764,24.0
1156,168869,24.0
1157,168973,24.0
1158,169081,24.0
1159,169186,24.0
1160,169292,24.0
1161,169397,24.0
1162,169502,24.0
1163,169605,24.0
1164,169712,24.0
1165,169818,24.0
1166,169922,24.0
1167,170025,24.0
1168,170129,24.0
1169,170238,24.0
1170,170343,24.0
1171,170451,24.0
1172,170555,24.0
1173,170657,24.0
1174,170763,24.0
1175,170868,24.0
1176,170973,24.0
1177,171081,24.0
1178,171188,24.0
1179,171293,24.0
1180,171398,24.0
1181,171503,24.0
1182,171611,24.0
1183,171718,24.0
1184,171822,24.0
1185,171925,24.0
1186,172032,24.0
1187,172138,24.0
1188,172241,24.0
1189,172344,24.0
1190,172449,24.0
1191,172552,24.0
1192,172657,24.0
1193,172763,24.0
1194,172868,24.0
1195,172973,24.0
1196,173078,24.0
1197,173183,24.0
1198,173289,24.0
1199,173394,24.0
1200,173496,24.0
1201,173599,24.0
1202,173703,24.0
1203,173809,24.0
1204,173914,24.0
1205,174017,24.0
1206,174123,24.0
1207,174228,24.0
1208,174330,24.0
1209,174439,24.0
1210,174542,24.0
1211,174644,24.0
1212,174750,24.0
1213,174855,24.0
1214,174959,24.0
1215,175065,24.0
1216,175169,24.0
1217,175274,24.0
1218,175379,24.0
1219,175483,24.0
1220,175587,24.0
1221,175691,24.0
1222,175799,24.0
1223,175902,24.0
1224,176007,24.0
1225,176110,24.0
1226,176215,24.0
1227,176320,24.0
1228,176426,24.0
1229,176531,24.0
1230,176634,24.0
1231,176739,24.0
1232,176843,24.0
1233,176949,24.0
1234,177053,24.0
1235,177161,24.0
1236,177266,24.0
1237,177371,24.0
1238,177477,24.0
1239,177581,24.0
1240,177685,24.0
1241,177790,24.0
1242,177895,24.0
1243,178003,24.0
1244,178109,24.0
1245,178214,24.0
1246,178320,24.0
1247,178425,24.0
1248,178530,24.0
1249,178633,24.0
1250,178736,24.0
1251,178844,24.0
1252,178949,24.0
1253,179054,24.0
1254,179159,24.0
1255,179264,24.0
1256,179368,24.0
1257,179472,24.0
1258,179575,24.0
1259,179677,24.0
1260,179783,24.0
1261,179888,24.0
1262,179989,24.0
1263,180089,24.0
1264,180195,24.0
1265,180299,24.0
1266,180403,24.0
1267,180508,24.0
1268,180611,24.0
1269,180717,24.0
